Issue Type,Issue key,Issue id,Summary,Description,Status,Created,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Resolution,Updated,Labels,Labels,Labels,Due date,Custom field (Begin Date),Sprint,Sprint,Parent,Parent summary
Test Bug,IR-993,63844,Guided sale-Not able to process the order ,"while making payment by scanning QR code, after entering the card details it is giving the unexpected error",Deprecate,04/Dec/24 8:26 AM,Varun Kumar Tomar,63c4c124bfdb647eb1d94d1c,Megha Gore,712020:783ab445-c354-4fe1-b06f-b1b5a8cbdbd4,Highest,Not Needed,21/Dec/24 8:03 AM,,,,,,Release_0013,Release_0014,62680,IRIS I Guided Sales
Sub-task,IR-983,63790,UI Changes,,Done,04/Dec/24 3:17 AM,Abhishek Mishra,712020:31fcea2f-d5ac-4184-ac19-998a8363c22b,Ayush Singh,63c4c18ce28ec74364cba274,Medium,Done,20/Dec/24 1:59 AM,,,,16/Dec/24 12:00 AM,,Release_0014,,59327,Order I Lens Selection UI
Sub-task,IR-976,63776,Manual access to the URL of doctor consultation should be restricted if the patient does not have it enabled,"If the patient types manually the URL of doctor consultation:

# The patient  is logged and has dr consultation enable → Allow to go to the pages [ */my-account/ask-a-doctor/* or */my-account/ask-a-doctor/notes/* ].
# The patient is not logged → return to the homepage. 
# The patient  is logged and does not have  dr consultation enable → return to my account [/my-account/].",Done,03/Dec/24 1:34 PM,Carlos Rocha,63cede590d930a766df0089c,Michelle Calderon,712020:0e12491d-f9bd-4c81-81f8-5bf6350e6276,Medium,Done,16/Dec/24 3:52 PM,IRIS-DoctorConsultation,,,12/Dec/24 12:00 AM,,Release_0014,,62703,Dr Consultation - Implement logic to turn it Off/On the service and make the connection with the patient
Test Bug,IR-971,63769,Mobile / Tablet (Portrait) - Guided Sale : Few cases with the camera are not working after connecting with the Agent,"Guided Sale : User's Camera is getting zoom when connected with Agent in Mobile view 



!image-20241203-141238.png|width=720,height=1600,alt=""image-20241203-141238.png""!

# When connect with agent through the mobile or when tablet portrait mode then in the agent’s side Patient’s or user’s name is getting displayed along in the camera section and in the bottom of the agents' camera a blue color line is getting displayed when user’s camera is ON

!image-20241207-113010.png|width=1045,height=565,alt=""image-20241207-113010.png""!",Done,03/Dec/24 9:15 AM,Debiprasad Dash,712020:36ba4a52-ed6c-456b-9d6c-0862889d1c1f,Gaurav Biyani,712020:644ea5a5-5969-44af-a95f-20953bc576c5,Medium,Done,17/Dec/24 11:06 AM,Release_0013,,,05/Dec/24 12:00 AM,,Release_0014,,62680,IRIS I Guided Sales
Production Bug,IR-964,63756,Mount location doesn't get updated when SP order is forced transferred to DC1 which doesn't have stock of frame,"When a Spectacle order is transferred forcefully to DC1 from an outside DC and Dc1 doesn’t have stock of the frame , then after transfer the mount location doesn’t get updated .",Done,03/Dec/24 6:09 AM,Dilpreet Singh,712020:3c5d9573-527e-47a6-a9a4-d62d172400cf,Nimmi Joseph,712020:c3e5eacc-61f8-40ad-a028-b35e4fec2257,Medium,Done,24/Dec/24 10:14 AM,Release_0014,,,05/Dec/24 12:00 AM,,Release_0014,,62400,IRIS I General Performance
Story,IR-959,63750,Performance Issue - Sales Order Function - Stage Environment,"Hi Team,

We observed slowness in Sales Order Function During the performance run for order Module
Due to the Sales Order Function slowness, It impact the Order Process., And performance degraded for Submit Order By Store User.

Submit Order By Store user now taking 7.9 Sec where as baseline number is - 3.3 Sec 

Sales Order FUnction - 4.39 Sec 


!image-20241203-085923.png|width=75%,alt=""image-20241203-085923.png""!



!image-20241203-090620.png|width=83.33333333333334%,alt=""image-20241203-090620.png""!

CC : [~accountid:6322f87404903f8118c3b16b] ",Ready For Test,03/Dec/24 4:11 AM,Surbhi Bhasin,63dd1f58c2b1cb6b3471a8f4,Sumit Satpathy,712020:8afa0891-52cc-42db-9dfa-04ae5362ae38,Medium,,18/Dec/24 5:03 AM,,,,17/Dec/24 12:00 AM,,Release_0014,,62400,IRIS I General Performance
Production Bug,IR-931,63720,SEO 301 Redirect for Closed Store (S Cooper Arlington) to Nearest Active Location,"Store 7002 (S Cooper Arlington) has been permanently closed, and its URL needs a 301 redirect to the nearest active store (North Arlington, TX). This ensures that SEO efforts and user traffic are appropriately passed to the nearby store.",Done,02/Dec/24 4:30 PM,Sanjib Kumar Majhi,63c4c1e1d7f68827e6b549b0,Caro Rocha,61707a5d860f78006bc9dc50,Medium,Done,23/Dec/24 10:14 AM,,,,16/Dec/24 12:00 AM,,Release_0014,,62721,IRIS | SEO/ PPC
Production Bug,IR-929,63718,Filters in URL Not Persisting Across Tabs,"The Product Catalog's filter functionality updates the URL to include the selected filters, which is a desired behavior. However, when the filtered URL is shared (e.g., copied and pasted into another browser tab), the filters do not apply, and the page defaults to showing all SKUs. This issue impacts use cases such as email campaigns, where URLs with pre-applied filters (e.g., for specific brands) are required to work as expected.",Done,02/Dec/24 4:23 PM,Amit Soni,63f6912ee76fc61320f5a3d5,Caro Rocha,61707a5d860f78006bc9dc50,Medium,Done,23/Dec/24 10:14 AM,,,,10/Dec/24 12:00 AM,,Release_0014,,62721,IRIS | SEO/ PPC
Production Bug,IR-926,63715,"Updating Sitemaps for Blogs, Categories & Pages","This document outlines the steps required to update the sitemap for blogs, categories, and pages across all environments. It ensures that the sitemap script reads the latest files from the specified bucket and generates updated sitemaps automatically.",Ready For Test,02/Dec/24 4:14 PM,Amit Soni,63f6912ee76fc61320f5a3d5,Caro Rocha,61707a5d860f78006bc9dc50,Medium,,26/Dec/24 10:09 AM,,,,10/Dec/24 12:00 AM,,Release_0014,,62721,IRIS | SEO/ PPC
Task,IR-919,63705,Add a new special store to five9 connector,"Add to the Five9 connector for this new store. 

This is a Special Store configuration.

Code: 9311

Store_Name: Jonesboro",Done,02/Dec/24 10:57 AM,Eduardo Varela,712020:e266ad71-fd58-4f3f-ba64-e5193d1eaa1d,Michelle Calderon,712020:0e12491d-f9bd-4c81-81f8-5bf6350e6276,High,Done,05/Dec/24 12:32 PM,,,,04/Dec/24 12:00 AM,,Release_0014,,62400,IRIS I General Performance
Enhancement,IR-909,63690,Implement New Field for Unique Customer ID in Signup Form for Emarsys Integration,"*Description:*

The Emarsys team has requested a new field to be added to the signup form to improve the tracking of new customer registrations and avoid duplicate contact entries. The new field will generate a unique customer ID for each individual who signs up through the form.

Currently, the signup data is sent to the endpoint {{/patient/SignUpWithEmailAndPhoneNumber/{0}/{1}?phoneNumber={2}}}. We need to implement the logic for generating and transmitting a unique customer ID as part of this signup process.

*Backend ID Generation and Direct Transmission to Emarsys:*

# The unique ID can be generated on the backend when the signup request is received.
# The generated ID will then be transmitted directly to the Emarsys system as part of the signup data.

h3. ",Ready For Test,02/Dec/24 6:05 AM,Varun Kumar Tomar,63c4c124bfdb647eb1d94d1c,Roma Kishnani,712020:48ad98dc-4b9a-4621-a630-411e9951b0f3,High,,12/Dec/24 7:19 AM,,,,12/Dec/24 12:00 AM,,Release_0014,,63849,IRIS I Emarsys
Story,IR-879,63650, High CPU Query -Ordergroup,"we find out high-cost query using Datavail query 



Query [^879_query.sql] ",Deprecate,29/Nov/24 3:02 AM,Adarsh Yadav,712020:f42cb547-2911-45dd-8430-edc80e91a606,Adarsh Yadav,712020:f42cb547-2911-45dd-8430-edc80e91a606,Medium,Duplicate,12/Dec/24 6:22 AM,DBmaintenance,HighCPUMemory,,,,Release_0014,,62400,IRIS I General Performance
Story,IR-794,63549,Remove mappings of Master lookup brand codes ,"Ensure that brand codes are maintained in a single location by replacing the usage of {{Masterlookup}} table mappings with {{MasterProductBrand}} table mappings, and subsequently removing the redundant entries from {{Masterlookup}}.

h3. *Details:*

# *Analysis Phase:*
#* Identify all references to brand codes in the {{Masterlookup}} table across the system.
#* Document all mappings and associated business logic dependent on {{Masterlookup}}.
# *Replacement Phase:*
#* Update existing logic and mappings to refer to the {{MasterProductBrand}} table instead of {{Masterlookup}}.
#* Ensure all affected services, modules, and reports are updated to align with the new structure.
# *Validation Phase:*
#* Cross-verify data between {{Masterlookup}} and {{MasterProductBrand}} to ensure consistency.
#* Perform regression testing to confirm functionality is not impacted after changes.
# *Cleanup Phase:*
#* Remove redundant entries from the {{Masterlookup}} table once the migration is successfully completed and verified.",Ready For Test,27/Nov/24 5:53 AM,Surbhi Bhasin,63dd1f58c2b1cb6b3471a8f4,Surbhi Bhasin,63dd1f58c2b1cb6b3471a8f4,Medium,,17/Dec/24 10:48 AM,,,,16/Dec/24 12:00 AM,,Release_0014,,62401,IRIS I D365
Story,IR-792,63546,Replica -High CPU Query - OrderStatusTracking,"We find out high CPU usage query using Datavail query.



!image-20241127-100240.png|width=1374,height=126,alt=""image-20241127-100240.png""!



[^IR792_query.txt]

",Ready For Test,27/Nov/24 4:28 AM,Adarsh Yadav,712020:f42cb547-2911-45dd-8430-edc80e91a606,Adarsh Yadav,712020:f42cb547-2911-45dd-8430-edc80e91a606,Highest,,26/Dec/24 1:54 AM,DBmaintenance,HighCPUMemory,,27/Dec/24 12:00 AM,,Release_0014,,62400,IRIS I General Performance
Story,IR-789,63543,High CPU Query - Net Sales,"we find out high-cost query using Datavail query 

[^IR789.txt]

",Ready For Test,27/Nov/24 3:57 AM,Masood Bhat,642a852396822e1821fe3371,Adarsh Yadav,712020:f42cb547-2911-45dd-8430-edc80e91a606,Highest,,18/Dec/24 9:13 AM,DBmaintenance,HighCPUMemory,,03/Dec/24 12:00 AM,,Release_0014,,62400,IRIS I General Performance
Story,IR-786,63534,Add Prefix 'F' to License Plate Number in XML for Frame Shipments from Different DCs,"*As a* backend developer,
*I want* to add a prefix 'F' to the license plate number in the XML file for frame shipments,
*So that* for orders where the lens and frame are coming from two different Distribution Centers (DCs), the XML file will reflect the correct format with the 'F' prefix.



h3. *Acceptance Criteria:*

# *Prefix Addition:*
#* The system should add the prefix 'F' to the license plate number in the XML file.
#* The prefix should only be added for frame shipments where *lens and frame are coming from two different DCs*.
# *XML Structure:*
#* The XML file should correctly reflect the updated license plate number, with the 'F' prefix for the relevant frame shipments.
#* All other shipments should remain unaffected, and the license plate number should remain unchanged.",Done,26/Nov/24 10:22 PM,Tirlochan Singh,712020:47ce8f43-63fa-4844-afd4-a56b885517d8,Roma Kishnani,712020:48ad98dc-4b9a-4621-a630-411e9951b0f3,Medium,Done,20/Dec/24 12:16 PM,,,,03/Dec/24 12:00 AM,,Release_0014,,62400,IRIS I General Performance
Sub-task,IR-776,63522,Backend API Changes to include refunds and insurance payments as well in CC Report,,Done,26/Nov/24 8:00 AM,Varun Kumar Tomar,63c4c124bfdb647eb1d94d1c,Neha Rustagi,557058:4f83ac2d-02af-482b-982e-87dddb04906d,Medium,Done,03/Dec/24 10:34 AM,,,,03/Dec/24 12:00 AM,,Release_0014,,63474,Operations I Show the total in CC report including the Insurance and Refund
Production Bug,IR-770,63498,Receipt Not Displaying Pending Balance for Patient Order,"Store 7081 processed an order for *Patient ID 8457240* with a total cost of *$140.99*. The store collected *$111.22*, leaving a pending balance of *$38.77*. However, the receipt does not reflect the pending balance, creating confusion for both the patient and the store.



!image-20241125-171133.png|width=867,height=638,alt=""image-20241125-171133.png""!",In Progress,25/Nov/24 12:10 PM,Satyabrat Nayak,712020:299d6597-3c4c-4cf9-9dc8-020d3bd37c3d,Caro Rocha,61707a5d860f78006bc9dc50,High,,19/Dec/24 1:58 AM,,,,10/Dec/24 12:00 AM,,Release_0014,,62409,IRIS | Patient File
Production Bug,IR-757,63483,Prism Values Changing During Order Remake Process,"Store staff are attempting to remake patient glasses to the RX prescribed by the doctor. The prescription specifies prism ""3 out"" for both eyes, but the system is automatically changing the values to ""3 in."" Despite assistance from Store Support and attempts to manually input ""3 in"" to see if it resolves the issue, the system does not correctly apply the prism as ""3 out.""

The affected patient ID is *20023188*, and the impacted orders are:

* *Order 135201255.3* (distance lenses)
* *Order 135201254.3* (reading lenses)

The correct prescription (dated 10/16/2024) is:

* *O.D.*: +3.75 -0.75 × 111, prism 3 out
* *O.S.*: +5.50 -0.75 × 98, prism 3 out
* *ADD*: +2.00",Done,25/Nov/24 9:11 AM,Harshil Gohel,642a83c66d24942109ff2a3b,Caro Rocha,61707a5d860f78006bc9dc50,Medium,Done,20/Dec/24 10:25 AM,,,,06/Dec/24 12:00 AM,,Release_0014,,62405,IRIS I Order
Story,IR-748,63474,Operations I Show the total in CC report including the Insurance and Refund,"The CC report should contains the total line item similar to Zeus,
Zeus screenshot for reference:



!image-20241003-122200.png|width=1153,height=378,alt=""image-20241003-122200.png""!



!image-20241003-122206.png|width=1145,height=539,alt=""image-20241003-122206.png""!

*As a* user,
*I want* the CC report to include refunds and insurance payments
*so that* I can have a comprehensive summary of all line items for accurate analysis and reporting.

*Acceptance Criteria:*



#  The report will also include transactions related to refunds and insurance payments.",Done,25/Nov/24 6:56 AM,Varun Kumar Tomar,63c4c124bfdb647eb1d94d1c,Roma Kishnani,712020:48ad98dc-4b9a-4621-a630-411e9951b0f3,Medium,Done,18/Dec/24 7:56 AM,Level-01,,,03/Dec/24 12:00 AM,,Release_0014,,62399,IRIS I Production / Order Status
Enhancement,IR-739,63456,Refer a Friend - Replace the card in our website for English and Spanish version (Downloadable PDF),"Replace the card in our page */special-offers/refer-a-friend/* for English and Spanish version (Downloadable PDF). Make sure downloadable PDF version is as per respective language.

English Card: 

[^146_Retail_Refer A Friend_24_SUNGLASSES_ENG_WEB.pdf]

Spanish Card:

[^146_Retail_Refer A Friend_24_SUNGLASSES_SPA_WEB.pdf]

Acceptance Criteria

# Make sure if the user refer a friend, all his data is saved correctly.
# Verify that the user is able to download the pdf and the data enter is the correct one.
# If the user change the language downloadable PDF version is as per respective language.",Ready For Test,22/Nov/24 1:43 PM,Xochilt Arroliga,6070beb3edc14f0076c30a49,Michelle Calderon,712020:0e12491d-f9bd-4c81-81f8-5bf6350e6276,High,,17/Dec/24 7:23 AM,,,,13/Dec/24 12:00 AM,,Release_0014,,62400,IRIS I General Performance
Sub-task,IR-721,63406,"Frontend - Dynamically change patient/guest joining form message for Cart, CL and Eye Health Page","# Contact Lens category and product page

!Screenshot 2024-11-21 at 8.07.44 PM.png|width=255,height=290,alt=""Screenshot 2024-11-21 at 8.07.44 PM.png""!

# Eye health catagory product page

!Screenshot 2024-11-21 at 8.37.55 PM.png|width=297,height=362,alt=""Screenshot 2024-11-21 at 8.37.55 PM.png""!



# Cart Page

!Screenshot 2024-11-21 at 8.38.13 PM.png|width=41.66666666666667%,alt=""Screenshot 2024-11-21 at 8.38.13 PM.png""!

# Other pages
!Screenshot 2024-11-21 at 8.07.44 PM (5709c385-7c32-4033-8f15-3c36da99496a).png|width=255,height=290,alt=""Screenshot 2024-11-21 at 8.07.44 PM.png""!",Done,21/Nov/24 10:28 AM,Debiprasad Dash,712020:36ba4a52-ed6c-456b-9d6c-0862889d1c1f,Debiprasad Dash,712020:36ba4a52-ed6c-456b-9d6c-0862889d1c1f,Medium,Done,26/Nov/24 2:25 AM,,,,22/Nov/24 12:00 AM,,Release_0014,,59978,Guided Sales : One Tab Experience
Production Bug,IR-711,63375,Ecommerce Events Not Being Recorded Properly in GA4 Post-IRIS Launch,"After the launch of the IRIS website, several Ecommerce events in Google Analytics 4 (GA4) are not being recorded as expected. These issues started occurring on *September 26, 2024*, and were functioning correctly prior to this date. The discrepancies include missing values, transaction IDs, and inconsistent category tagging. Below is a breakdown of the issues:

----

h4. Issues Identified:

# *Items Added to Cart – Value Missing:*
#* *Date Range (Sep 26 - Nov 13, 2024):* The value of items added to the cart is not being recorded in GA4.
#** Screenshot: [Link|https://prnt.sc/jZ8YASOReRHk]
#* *Date Range (Aug 01 - Sep 25, 2024):* Value recorded correctly.
#** Screenshot: [Link|https://prnt.sc/xVpMwdzyAcsL]
# *Transaction ID Not Recorded:*
#* *Date Range (Sep 26 - Nov 13, 2024):* Transaction ID is not being captured.
#** Screenshot: [Link|https://prnt.sc/PMLA-oTEzLNU]
#* *Date Range (Aug 01 - Sep 25, 2024):* Transaction ID recorded successfully.
#** Screenshot: [Link|https://prnt.sc/iYE5psKdI5e3]
# *Category Naming Conventions and Missing Categories:*
#* *Current State (Sep 26 - Nov 13, 2024):* Categories such as 'Contact Lens' have changed naming conventions, and other categories (e.g., 'Men', 'Women', 'Kids') are missing.
#** Screenshot: [Link|https://prnt.sc/ANo-r8t0I_pP]
#* *Previous State (Aug 01 - Sep 25, 2024):* Categories recorded correctly.
#** Screenshot: [Link|https://prnt.sc/Xz-5YfSlypBT]",Ready For Test,20/Nov/24 4:15 PM,Amit Soni,63f6912ee76fc61320f5a3d5,Caro Rocha,61707a5d860f78006bc9dc50,High,,26/Dec/24 10:09 AM,,,,11/Dec/24 12:00 AM,,Release_0014,,62238,IRIS I Home / Landing Pages/ Store Details
Story,IR-560,63190,Remove My Eyelab from Now Optics Website,"We want to remove all My Eyelab content from Now Optics website.

1 Remove it from the Navbar

!image-20241202-184046.png|width=1888,height=990,alt=""image-20241202-184046.png""!

# Remove it from the footer

!image-20241202-184152.png|width=1905,height=975,alt=""image-20241202-184152.png""!

# Change Our Brands -> Our Brand 

3.1 In the Navbar

3.2 In the footer

3.3  Change the URL to our-brand and also the title window

!image-20241202-184522.png|width=1821,height=1034,alt=""image-20241202-184522.png""!

#  if the user enter manually the URL to My Eyelab [https://www.nowoptics.com/our-brands/my-eyelab|https://www.nowoptics.com/our-brands/my-eyelab]  this has to show 404 page
# The new message in our brand LP page will be:  
“Now Optics is the parent company of Stanton Optical. Over the past decade, has provided extraordinary service and selection for a fast, efficient, affordable eye care experience. Now Optics utilizes next-level technology that WOWs both patients and the optical industry!” 
#  Banner of My Eyelab in Our Brand LP should be removed 

!image-20241202-210418.png|width=2535,height=607,alt=""image-20241202-210418.png""!



 ",Done,18/Nov/24 2:40 PM,Eduardo Varela,712020:e266ad71-fd58-4f3f-ba64-e5193d1eaa1d,Michelle Calderon,712020:0e12491d-f9bd-4c81-81f8-5bf6350e6276,Medium,Done,13/Dec/24 8:47 AM,nowoptics,,,03/Dec/24 12:00 AM,,Release_0014,,63189,Now Optics Website
Production Bug,IR-551,63167,Duplicate Transfers Allowed for Now Job Orders,"Orders 135683089 (Store 0067) and 135675051 (Store 105) were initially transferred to DC1 for completion. Despite this, the system allowed the stores to initiate a second transfer for each order. This redundancy could lead to workflow confusion, processing inefficiencies, and potential delays in order completion. Attached order history demonstrates the duplicate transfer entries after the orders were already in DC1’s queue.



!image-20241114-215850.png|width=50%,alt=""image-20241114-215850.png""!

!image-20241114-215914.png|width=756,height=434,alt=""image-20241114-215914.png""!",Done,14/Nov/24 4:57 PM,Debiprasad Dash,712020:36ba4a52-ed6c-456b-9d6c-0862889d1c1f,Caro Rocha,61707a5d860f78006bc9dc50,Medium,Done,19/Dec/24 10:47 AM,,,,10/Dec/24 12:00 AM,,Release_0014,,62405,IRIS I Order
Story,IR-545,63156,Create an unique ID - Emarsys Popup,"We need to create an unique ID to avoid duplication in the database.



Acceptance criteria

* Verify with the dev tools if the id of the customer is not being duplicate if  he first register with the popup and then make a purchase online.",Deprecate,13/Nov/24 9:04 AM,Carlos Rocha,63cede590d930a766df0089c,Michelle Calderon,712020:0e12491d-f9bd-4c81-81f8-5bf6350e6276,High,Not Needed,13/Dec/24 9:42 AM,,,,20/Dec/24 12:00 AM,,Release_0014,,62400,IRIS I General Performance
Test,IR-408,63082,Test Case to verify the Zeus orders for which the RXi is failing and Jobsheets are missing.,Test Case to verify the Zeus orders for which the RXi is failing and Jobsheets are missing.,To Do,08/Nov/24 8:00 AM,Nimmi Joseph,712020:c3e5eacc-61f8-40ad-a028-b35e4fec2257,Nimmi Joseph,712020:c3e5eacc-61f8-40ad-a028-b35e4fec2257,Medium,,10/Dec/24 4:45 AM,Release_0012,,,,,Release_0014,,62399,IRIS I Production / Order Status
Production Bug,IR-381,63020,Multiple assignment happens when the Transfer button is clicked several times for a single transfer,"When a transfer is done from the Job Tracking → Job Transfer and in the Transfer pop up , the Transfer button is clicked multiple times, then transfer takes place multiple times , instead of just once .Screen shot of status attached below



!image-20241106-135620.png|width=846,height=592,alt=""image-20241106-135620.png""!",Done,06/Nov/24 8:54 AM,Namrata Maurya,642a85341993b61a5309ad8f,Nimmi Joseph,712020:c3e5eacc-61f8-40ad-a028-b35e4fec2257,Highest,Done,20/Dec/24 12:19 PM,,,,05/Dec/24 12:00 AM,,Release_0014,,62399,IRIS I Production / Order Status
Sub-task,IR-377,63011,Backend - Agent view changes in lens selection wizard section. ,,Done,06/Nov/24 6:23 AM,Masood Bhat,642a852396822e1821fe3371,Abhishek Mishra,712020:31fcea2f-d5ac-4184-ac19-998a8363c22b,Medium,Done,08/Nov/24 10:30 AM,,,,08/Nov/24 12:00 AM,,Release_0014,,59978,Guided Sales : One Tab Experience
Test,IR-372,63004,TP/T-Implement 100% Payment Collection for Specified Categories,"*As a* system administrator,
*I want to* enforce 100% payment collection for specific categories (Exam Only, OTC (Store Stock) Only, LC Only, and Insurance),
*so that* the payment process aligns with the defined financial policies.

----

h4. Acceptance Criteria:

# *Category-Specific Payment Collection:*
#* When an order includes any of the following categories:
#** Exam Only
#** OTC (Store Stock) Only
#** LC Only
#** Insurance
#* The system must enforce 100% payment collection at checkout.
# *Combined Category Payment Collection:*
#* When an order combines any of the specified categories (e.g., OTC + Exam):
#** The system must enforce 100% payment collection for the combined categories.
# *Mixed Category Payment Collection:*
#* When an order includes one or more of the specified categories and other categories (e.g., Spectacle):
#** The payment collection for the order should be based on the payment limit defined for the other categories.
#** The system should ensure that the overall payment collection policy for the order group is adhered to according to the defined payment limits.",In Progress,06/Nov/24 3:55 AM,Prateek Ranjan,712020:235e328a-6dc5-4151-b96b-b6dfe5264a49,Prateek Ranjan,712020:235e328a-6dc5-4151-b96b-b6dfe5264a49,Medium,,10/Dec/24 4:45 AM,,,,,,Release_0014,,62403,IRIS I Cart/ Checkout
Sub-task,IR-342,62956,Add refresh icon on occ table,"*Add a Refresh Icon in OCC*

* When the user clicks the *Refresh* icon:
** *Reset all filters*, including:
*** *Table filters*
*** *Filters at the top*
** *Reset sorting*
** *Reset pagination*
** *Reset Net Sale*",Done,05/Nov/24 2:24 AM,Debiprasad Dash,712020:36ba4a52-ed6c-456b-9d6c-0862889d1c1f,Debiprasad Dash,712020:36ba4a52-ed6c-456b-9d6c-0862889d1c1f,Medium,Done,03/Dec/24 9:28 AM,,,,05/Nov/24 12:00 AM,,Release_0014,,62743,Add Refresh Functionality to Table Grid on Remaining Pages
Enhancement,IR-336,62951,Order Status: Store traces pending status should be Pending Store Trace,"The order status should be Pending Store Trace when the order is assigned as Frame to Trace and Mount and trace is still pending for RXI to send.

Note: Once trace is uploaded RXI will send and order status will update to DC Assign



*As a* user (or system),
*I want* the order status to be set to ""Pending Store Trace"" when the order is assigned as ""Frame to Trace"" and the trace is still pending for RXI to send,
*so that* the order accurately reflects its status in the system until the trace is uploaded and RXI sends the order.



The status should change from the ‘Order Processed’ to ""Pending Store Trace"" to 'DC assigned'.",Done,04/Nov/24 9:35 PM,Varun Kumar Tomar,63c4c124bfdb647eb1d94d1c,Kaydi Gulick,557058:16eb11f4-8e61-44b7-b17d-3a7f6c12df1c,Medium,Done,24/Dec/24 10:23 AM,,,,05/Dec/24 12:00 AM,,Release_0014,,62399,IRIS I Production / Order Status
Task,IR-328,62943,Dr Consultation - Day marked as closed,"Modify the message when the doctor mark the day as “Closed“ (No service)

* For example, Sunday: Closed.

Message should say: 

English: Ask an Eye Doctor is unavailable today.

Spanish: Pregunta a un Optometrista no está disponible hoy.

*Acceptance Criteria:*

* Make sure to use the fonts we use in IRIS for this.
* The functionality must work as requested.
* Verify that the others scenarios work correctly
** out of business hours
** within Business hours

*Expected results:*

English:

!image-20240808-174151.png|width=2349,height=1125,alt=""image-20240808-174151.png""!

Spanish:

!image-20240808-174310.png|width=2205,height=1032,alt=""image-20240808-174310.png""!",Done,04/Nov/24 12:58 PM,Sanjib Kumar Majhi,63c4c1e1d7f68827e6b549b0,Michelle Calderon,712020:0e12491d-f9bd-4c81-81f8-5bf6350e6276,Medium,Done,17/Dec/24 7:22 AM,IRIS-DoctorConsultation,v.3,,13/Dec/24 12:00 AM,,Release_0014,,62412,IRIS | Doctor Consultation
Test,IR-315,62926,TP/T - Guided sale test plan ,,Testing,04/Nov/24 3:59 AM,Megha Gore,712020:783ab445-c354-4fe1-b06f-b1b5a8cbdbd4,Megha Gore,712020:783ab445-c354-4fe1-b06f-b1b5a8cbdbd4,High,,13/Dec/24 10:09 AM,,,,,,Release_0014,,62400,IRIS I General Performance
Test,IR-314,62925,TP/T - Franchise Cost Band Validation,,Done,04/Nov/24 3:31 AM,Minakshi Singh,712020:691864c0-08be-484a-a79c-15d7fd1d3a1a,Minakshi Singh,712020:691864c0-08be-484a-a79c-15d7fd1d3a1a,Medium,Done,20/Dec/24 9:08 AM,Release_0013,,,,,Release_0014,,62400,IRIS I General Performance
Sub-task,IR-311,62917,reflect same changes in patient module,,Done,04/Nov/24 2:07 AM,Abhishek Mishra,712020:31fcea2f-d5ac-4184-ac19-998a8363c22b,Abhishek Mishra,712020:31fcea2f-d5ac-4184-ac19-998a8363c22b,Medium,Done,04/Dec/24 2:12 AM,,,,02/Dec/24 12:00 AM,,Release_0014,,62743,Add Refresh Functionality to Table Grid on Remaining Pages
Story,IR-300,62904,Cart Merge on Account Sign-In,"*As a* registered user,
*I want* to be prompted to merge my cart with a guest user's cart when I sign into my account,
*so that* I can easily consolidate my items and proceed to cart",Done,01/Nov/24 6:35 AM,Monika Goyal,642a87ef22330bdf97ab286a,Roma Kishnani,712020:48ad98dc-4b9a-4621-a630-411e9951b0f3,Medium,Done,20/Dec/24 9:39 AM,,,,03/Dec/24 12:00 AM,,Release_0014,,62403,IRIS I Cart/ Checkout
Sub-task,IR-287,62840,Backend Changes ,,Done,29/Oct/24 6:51 AM,Varun Kumar Tomar,63c4c124bfdb647eb1d94d1c,Ayush Singh,63c4c18ce28ec74364cba274,Medium,Done,09/Dec/24 3:58 AM,,,,10/Dec/24 12:00 AM,,Release_0014,,62047,IRIS | Scheduler: calendar view to know which days onsite doctor is available
Story,IR-284,62831,Dr Consultation - Doctor Notes need to be separated in different lines (MRS DEPENDENCIES),"If single note then no numbering. If multiple notes from doctor, I.e. 1. 2. 3 should enter below like:
1.

2.

3.

And IRIS will expand box to show full text/ wrapped

!image-20241028-234804.png|width=83.33333333333334%,alt=""image-20241028-234804.png""!

!image-20240904-195927.png|width=1415,height=651,alt=""image-20240904-195927.png""!",Ready For Test,28/Oct/24 7:43 PM,Sanjib Kumar Majhi,63c4c1e1d7f68827e6b549b0,Michelle Calderon,712020:0e12491d-f9bd-4c81-81f8-5bf6350e6276,Medium,,17/Dec/24 10:00 AM,IRIS-DoctorConsultation,v.2,,10/Dec/24 12:00 AM,,Release_0014,,62412,IRIS | Doctor Consultation
Enhancement,IR-280,62778,Track and Retarget Customers Who Abandon Product Pages Without Adding to Cart,"To improve conversion rates, we need to implement tracking for customers who *view a product page* but do not add the item to their cart. This tracking will allow us to identify *product page abandonments* and retarget those customers with *reminder communications*, encouraging them to complete their purchase by adding the product to their cart.",DEPLOYED TO UAT,28/Oct/24 12:21 PM,Carlos Rocha,63cede590d930a766df0089c,Caro Rocha,61707a5d860f78006bc9dc50,Medium,,19/Dec/24 1:13 PM,,,,17/Dec/24 12:00 AM,,Release_0014,,62238,IRIS I Home / Landing Pages/ Store Details
